[22-Oct-2024 07:40:08 UTC] PHP Fatal error:  Cannot declare class EssentialElements\MissingElement, because the name is already in use in /var/www/html/wordpress/wp-content/plugins/breakdance/subplugins/breakdance-elements/elements/missing-element/missing-element.php on line 8
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:08 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:08 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:08 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:08 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:11 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:11 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:11 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:11 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:14 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:18 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:18 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:18 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:18 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:34 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:34 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:34 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:34 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:42 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:42 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:42 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:42 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:46 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:46 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:46 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:46 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:50 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:50 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:50 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:50 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:54 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:54 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:54 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:54 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:55:56 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:55:56 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:55:56 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:55:56 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:01 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:01 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:01 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:01 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:03 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:16 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:16 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:16 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:16 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:25 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:25 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:25 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:25 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:56:45 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:56:45 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:56:45 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:56:45 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:57:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:57:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:57:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:57:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:58:38 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:58:38 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:58:38 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:58:38 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:58:40 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:58:40 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:58:40 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:58:40 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:58:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:58:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:58:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:58:44 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:58:48 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:58:48 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
